ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,grapes,ice cream,frozen potato products,rolls/buns,pastry,soda,misc. beverages,salty snack,long life bakery product,chewing gum,specialty bar,napkins,photo/film,,,,,,,,,,,,,,,,,
finished products,tropical fruit,pip fruit,other vegetables,whole milk,frozen fish,pastry,canned fish,seasonal products,dental care,hygiene articles,pot plants,,,,,,,,,,,,,,,,,,,,
ham,meat,berries,other vegetables,whole milk,butter,yogurt,processed cheese,specialty cheese,white bread,margarine,specialty bar,,,,,,,,,,,,,,,,,,,,
whole milk,hard cheese,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,chewing gum,newspapers,photo/film,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dog food,soda,fruit/vegetable juice,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grapes,ice cream,pastry,soda,canned beer,salty snack,chewing gum,seasonal products,flower (seeds),shopping bags,,,,,,,,,,,,,,,,,,,,,,
frankfurter,meat,berries,root vegetables,butter,whipped/sour cream,frozen vegetables,domestic eggs,rolls/buns,oil,specialty fat,spices,baking powder,bottled beer,waffles,napkins,,,,,,,,,,,,,,,,
turkey,tropical fruit,whole milk,yogurt,beverages,hard cheese,cream cheese ,brown bread,baking powder,dog food,bottled water,soda,fruit/vegetable juice,canned beer,detergent,pot plants,,,,,,,,,,,,,,,,
whole milk,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,root vegetables,whole milk,butter,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,misc. beverages,fruit/vegetable juice,long life bakery product,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,root vegetables,other vegetables,whole milk,yogurt,soft cheese,domestic eggs,rolls/buns,margarine,mustard,bottled water,,,,,,,,,,,,,,,,,,,,,
whole milk,mustard,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,root vegetables,yogurt,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,organic sausage,chicken,berries,whole milk,butter,whipped/sour cream,soda,fruit/vegetable juice,chocolate,,,,,,,,,,,,,,,,,,,,,,
liver loaf,dessert,domestic eggs,soda,cleaner,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,butter,sugar,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,pip fruit,whole milk,dessert,domestic eggs,brown bread,margarine,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,chocolate marshmallow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,brown bread,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,hamburger meat,other vegetables,rolls/buns,pasta,Instant food products,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turkey,tropical fruit,root vegetables,whole milk,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
chewing gum,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,curd,domestic eggs,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,,
waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,domestic eggs,margarine,chocolate marshmallow,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,yogurt,cream cheese ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,white bread,margarine,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,flour,sugar,baking powder,coffee,canned beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,beverages,bottled water,soda,fruit/vegetable juice,cling film/bags,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,butter milk,rolls/buns,oil,bottled water,fruit/vegetable juice,softener,dishes,,,,,,,,,,,,,,,,,,,,,,,,
sausage,chicken,hamburger meat,other vegetables,whole milk,butter milk,whipped/sour cream,white bread,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,soft cheese,sliced cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
packaged fruit/vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen fruits,detergent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,pip fruit,other vegetables,UHT-milk,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brown bread,sugar,canned fish,coffee,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,white bread,flour,sugar,pot plants,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,mayonnaise,frozen potato products,pastry,margarine,baking powder,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,ham,hamburger meat,other vegetables,margarine,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,pip fruit,root vegetables,whole milk,butter,domestic eggs,brown bread,cereals,baking powder,fruit/vegetable juice,long life bakery product,chocolate,,,,,,,,,,,,,,,,,,,,
pork,whole milk,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turkey,nuts/prunes,other vegetables,whole milk,butter,curd,domestic eggs,pastry,tea,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,UHT-milk,rolls/buns,pastry,salt,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,ham,hamburger meat,whole milk,soda,softener,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,
meat,pip fruit,whole milk,soda,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,chicken,pork,root vegetables,whole milk,whipped/sour cream,rolls/buns,sugar,soda,waffles,chocolate,specialty chocolate,chocolate marshmallow,napkins,,,,,,,,,,,,,,,,,,
ice cream,coffee,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,root vegetables,onions,herbs,other vegetables,UHT-milk,hard cheese,cream cheese ,frozen vegetables,rolls/buns,bottled water,soda,bottled beer,red/blush wine,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,cream cheese ,processed cheese,rolls/buns,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,whole milk,yogurt,cream cheese ,rolls/buns,pudding powder,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,frozen meals,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,pork,other vegetables,whole milk,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,dessert,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spread cheese,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,tropical fruit,root vegetables,herbs,whole milk,butter,domestic eggs,rolls/buns,baking powder,bottled water,rum,salty snack,chocolate,hygiene articles,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,sliced cheese,mayonnaise,rolls/buns,mustard,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,canned beer,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,condensed milk,sugar,coffee,bottled water,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,berries,rolls/buns,chewing gum,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,UHT-milk,sugar,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,butter milk,UHT-milk,ice cream,rolls/buns,male cosmetics,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,cream cheese ,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,ham,chicken,whole milk,butter,processed cheese,frozen vegetables,white bread,pastry,soda,fruit/vegetable juice,red/blush wine,chocolate,pot plants,,,,,,,,,,,,,,,,,,
pastry,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,onions,whole milk,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,meat,rolls/buns,brown bread,meat spreads,soda,canned beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,whole milk,yogurt,softener,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,beef,citrus fruit,pip fruit,root vegetables,onions,other vegetables,whole milk,butter,ice cream,bottled water,waffles,newspapers,shopping bags,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,tropical fruit,root vegetables,butter milk,brown bread,mustard,popcorn,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,frozen meals,roll products ,bottled beer,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen vegetables,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
domestic eggs,rolls/buns,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,curd,pastry,fruit/vegetable juice,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,soda,waffles,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,long life bakery product,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,root vegetables,butter milk,canned fish,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,beverages,brown bread,pastry,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,root vegetables,other vegetables,whole milk,butter,yogurt,soft cheese,cream cheese ,domestic eggs,white bread,margarine,coffee,waffles,specialty bar,chocolate marshmallow,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,rolls/buns,pastry,soda,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
dog food,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,waffles,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,pork,other vegetables,whole milk,frozen vegetables,rolls/buns,rum,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,other vegetables,dessert,yogurt,whipped/sour cream,hard cheese,curd cheese,white bread,semi-finished bread,cat food,bottled water,seasonal products,softener,flower soil/fertilizer,flower (seeds),,,,,,,,,,,,,,,,
other vegetables,misc. beverages,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,tropical fruit,pip fruit,root vegetables,herbs,other vegetables,dessert,yogurt,whipped/sour cream,beverages,brown bread,cat food,shopping bags,,,,,,,,,,,,,,,,,,,
salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat food,soda,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,pastry,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detergent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,margarine,coffee,canned beer,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,,,,,
salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen dessert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,cake bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,chicken,butter,dessert,butter milk,ice cream,pastry,oil,margarine,soda,salty snack,chocolate,chocolate marshmallow,detergent,hygiene articles,napkins,pot plants,,,,,,,,,,,,,,,
frankfurter,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,yogurt,specialty cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,spread cheese,rolls/buns,soda,salty snack,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,meat,other vegetables,curd,sliced cheese,domestic eggs,rolls/buns,pastry,cat food,bottled water,soda,newspapers,shopping bags,,,,,,,,,,,,,,,,,,,
chicken,hamburger meat,UHT-milk,soda,canned beer,bathroom cleaner,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,whole milk,sliced cheese,rolls/buns,brown bread,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curd,zwieback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,curd cheese,abrasive cleaner,house keeping products,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,beef,tropical fruit,root vegetables,other vegetables,whole milk,brown bread,newspapers,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,specialty chocolate,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,whole milk,flour,sugar,soda,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,tropical fruit,other vegetables,butter,butter milk,whipped/sour cream,cream,processed cheese,ice cream,white bread,spices,soda,fruit/vegetable juice,salty snack,,,,,,,,,,,,,,,,,,
pork,beef,citrus fruit,root vegetables,herbs,other vegetables,roll products ,bottled water,bottled beer,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,
ham,tropical fruit,specialty cheese,long life bakery product,hygiene articles,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,whipped/sour cream,salt,fruit/vegetable juice,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,
newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,whole milk,yogurt,whipped/sour cream,pastry,fruit/vegetable juice,candy,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen meals,cereals,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,beverages,frozen meals,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,rolls/buns,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,frozen meals,ice cream,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,root vegetables,whole milk,butter,processed cheese,domestic eggs,bottled water,soda,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,
hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cream cheese ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,fish,curd,processed cheese,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,UHT-milk,brown bread,oil,canned beer,brandy,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sweet spreads,soda,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,brown bread,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,whole milk,margarine,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,berries,root vegetables,whole milk,butter,yogurt,whipped/sour cream,sliced cheese,hard cheese,specialty chocolate,napkins,,,,,,,,,,,,,,,,,,,,,
rolls/buns,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,root vegetables,whole milk,pastry,soda,soap,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHT-milk,rolls/buns,popcorn,snack products,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,whipped/sour cream,frozen vegetables,rolls/buns,salty snack,dish cleaner,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,whipped/sour cream,roll products ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,root vegetables,other vegetables,whole milk,dessert,yogurt,UHT-milk,baking powder,canned vegetables,waffles,,,,,,,,,,,,,,,,,,,,,
rolls/buns,canned fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cleaner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,white bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,pip fruit,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,cream cheese ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,yogurt,mayonnaise,mustard,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,butter,yogurt,domestic eggs,pastry,bottled beer,specialty bar,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,,
fish,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,packaged fruit/vegetables,ice cream,oil,detergent,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,cat food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,root vegetables,other vegetables,whole milk,frozen vegetables,domestic eggs,brown bread,canned vegetables,,,,,,,,,,,,,,,,,,,,,,,,
beef,whole milk,white bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,UHT-milk,sauces,fruit/vegetable juice,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,whole milk,yogurt,rolls/buns,baking powder,long life bakery product,chocolate,newspapers,,,,,,,,,,,,,,,,,,,,,,,
berries,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
photo/film,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,yogurt,rolls/buns,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,mayonnaise,semi-finished bread,canned beer,sparkling wine,chewing gum,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
misc. beverages,chocolate,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,rolls/buns,bottled water,soda,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,pork,pip fruit,butter,processed cheese,white bread,brown bread,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,rolls/buns,vinegar,margarine,sparkling wine,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,butter,fruit/vegetable juice,salty snack,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,
shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,yogurt,pastry,canned fish,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,nuts/prunes,whole milk,cream cheese ,domestic eggs,rolls/buns,white bread,flour,margarine,cat food,bottled water,bottled beer,softener,hygiene articles,napkins,,,,,,,,,,,,,,,,,
frankfurter,pork,tropical fruit,root vegetables,other vegetables,whole milk,curd,butter milk,yogurt,frozen dessert,chewing gum,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,roll products ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vinegar,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,UHT-milk,cream cheese ,pasta,sauces,baking powder,cat food,pet care,bottled water,bottled beer,salty snack,shopping bags,,,,,,,,,,,,,,,,,,,
soups,male cosmetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,chocolate,chocolate marshmallow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,dessert,yogurt,domestic eggs,oil,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,
skin care,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turkey,hamburger meat,root vegetables,other vegetables,whole milk,yogurt,hard cheese,cereals,long life bakery product,specialty chocolate,candy,hygiene articles,,,,,,,,,,,,,,,,,,,,
sausage,meat,tropical fruit,pip fruit,pastry,sugar,coffee,candles,pot plants,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,white bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,curd,rolls/buns,organic products,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,frozen vegetables,domestic eggs,bottled water,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,pastry,sugar,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,packaged fruit/vegetables,butter,whipped/sour cream,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,turkey,other vegetables,yogurt,brown bread,oil,hygiene articles,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
beef,tropical fruit,root vegetables,onions,other vegetables,instant coffee,soda,,,,,,,,,,,,,,,,,,,,,,,,,
meat,beef,other vegetables,whole milk,butter,domestic eggs,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,zwieback,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,yogurt,bottled water,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,root vegetables,yogurt,cream cheese ,processed cheese,brown bread,ketchup,salty snack,waffles,candy,,,,,,,,,,,,,,,,,,,,,,
sausage,ham,finished products,frozen meals,salty snack,long life bakery product,waffles,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
meat,other vegetables,yogurt,ice cream,fruit/vegetable juice,salty snack,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,
beef,root vegetables,other vegetables,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,other vegetables,dessert,yogurt,domestic eggs,rolls/buns,oil,pet care,coffee,bottled water,fruit/vegetable juice,bottled beer,,,,,,,,,,,,,,,,,,,,
frankfurter,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,whole milk,curd,sliced cheese,flour,sugar,pudding powder,bottled water,soda,canned beer,,,,,,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,other vegetables,yogurt,spread cheese,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,ketchup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,root vegetables,whole milk,butter,whipped/sour cream,hard cheese,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whipped/sour cream,cream cheese ,rolls/buns,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,
grapes,popcorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,curd,frozen meals,frozen potato products,soda,bottled beer,kitchen towels,candles,,,,,,,,,,,,,,,,,,,,,,,,
chicken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,yogurt,rolls/buns,salt,sparkling wine,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,turkey,citrus fruit,other vegetables,whole milk,butter,curd,whipped/sour cream,tidbits,ice cream,rolls/buns,pastry,soda,newspapers,,,,,,,,,,,,,,,,,,
newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,other vegetables,whole milk,curd,UHT-milk,rolls/buns,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,
